BTC,LTC,ETC,ETH,BCH,XMR,XRP,ZEC,DASH
6923.6,73.13,18.38,404.2,689.9,115.26,0.421,177.98,203.66
6920.7,73.37,17.93,403.45,687.1,113.86,0.4188,176.46,202.4
6945.4,73.44,18.18,404.09,688.5,113.41,0.4197,180.1,201.05
6922.2,73.52,18.5,403.22,689.1,113.94,0.4196,181.31,200.0
6857.9,72.4,18.03,401.46,683.3,113.41,0.4153,178.57,200.36
6881.0,73.06,18.73,403.0,685.7,111.99,0.4041,175.77,200.0
6935.7,73.57,18.69,405.01,692.2,113.46,0.4124,182.03,199.99
6957.2,73.9,19.22,406.26,693.6,114.89,0.4116,179.8,200.03
6920.0,73.13,19.32,404.35,689.1,113.52,0.4054,179.8,200.0
6944.7,73.71,19.57,404.99,691.1,113.15,0.407,179.44,200.94
6931.3,73.49,19.92,404.97,689.4,113.6,0.409,181.96,199.16
6957.8,73.29,19.06,405.26,692.2,113.92,0.4098,183.64,202.05
6931.9,73.38,19.34,405.01,691.0,113.0,0.4072,182.94,201.36
6953.5,73.25,18.59,404.87,692.0,113.0,0.4076,182.59,201.36
7025.0,74.65,18.64,408.04,707.8,113.89,0.4116,184.37,202.0
7038.8,74.75,18.84,409.32,708.7,115.33,0.4102,185.56,201.3
7059.2,74.76,18.74,409.78,708.8,115.3,0.4118,187.37,203.0
7050.5,74.58,18.92,408.55,706.5,114.8,0.4092,188.19,201.54
7088.8,74.67,19.01,409.59,708.8,115.44,0.4116,191.25,203.0
7119.3,74.8,19.38,408.3,709.9,116.34,0.4128,189.37,205.03
7068.9,74.53,18.99,408.15,703.8,116.3,0.4092,188.17,204.56
7089.3,74.33,19.36,407.95,704.0,115.37,0.4099,185.9,202.26
7110.1,74.32,19.55,408.55,706.6,115.93,0.4086,187.45,202.26
7116.0,74.87,19.64,408.8,705.0,116.78,0.4092,185.46,205.37
7114.2,74.53,18.43,408.27,705.5,117.7,0.4082,185.24,205.0
7095.1,74.5,18.36,404.26,702.7,116.73,0.4066,185.0,203.74
7004.5,72.63,17.55,394.09,696.9,114.03,0.399,184.1,199.16
6885.7,69.49,17.16,384.6,671.8,112.01,0.389,179.27,195.0
6741.3,67.88,17.33,377.69,657.0,108.77,0.3788,177.28,189.45
6749.6,68.04,17.14,380.91,657.5,108.09,0.3776,179.83,189.49
6717.8,67.35,17.26,377.85,655.8,107.73,0.3787,176.08,187.63
6605.4,66.85,16.88,377.13,647.1,105.55,0.3639,173.0,185.25
6574.9,66.84,16.88,377.45,644.6,104.22,0.3601,172.0,185.0
6623.2,67.2,17.13,378.07,645.3,102.62,0.3623,172.0,184.68
6590.2,66.95,16.79,376.45,642.9,102.55,0.3603,172.12,184.52
6499.9,65.99,16.46,372.14,627.5,101.72,0.3526,171.0,181.83
6532.5,66.25,16.17,372.82,625.7,103.02,0.3502,171.82,186.33
6550.3,66.28,16.23,373.16,625.5,103.62,0.3505,170.83,184.21
6461.8,65.22,15.84,368.27,604.5,101.69,0.3452,170.0,182.59
6516.5,65.61,16.24,368.92,616.2,101.82,0.3509,171.54,181.51
6497.6,65.67,16.23,368.9,615.6,101.86,0.3526,170.89,182.87
6486.6,65.72,16.16,366.65,617.6,101.0,0.3496,170.46,185.09
6505.9,66.02,16.54,368.51,621.4,102.47,0.3517,172.38,185.77
6499.2,65.0,16.4,366.9,616.0,102.9,0.3505,172.09,185.97
6468.2,63.73,16.03,365.59,607.7,102.1,0.3441,169.41,183.56
6495.0,63.69,16.25,364.92,610.3,100.65,0.3401,168.01,180.21
6473.9,64.22,16.13,366.73,607.0,101.2,0.3413,169.38,188.9
6258.4,61.75,15.34,354.85,575.6,94.72,0.3237,161.04,175.85
6241.0,61.95,15.29,355.9,576.1,95.42,0.3258,160.56,176.4
6270.0,62.05,15.32,357.78,582.4,95.05,0.3265,162.87,174.99
6333.5,63.26,15.41,362.97,596.6,96.32,0.3407,163.26,180.42
6310.8,62.8,15.1,357.57,591.3,96.19,0.3336,159.36,175.76
6303.1,62.79,14.62,359.0,591.3,93.6,0.33,159.88,171.53
6267.9,61.82,14.89,351.14,579.6,92.95,0.329,159.49,171.64
6275.9,62.09,15.07,355.18,588.5,93.86,0.3319,160.15,172.01
6284.7,62.67,15.19,357.07,587.3,97.47,0.337,161.03,175.76
6330.6,63.12,15.32,358.92,592.6,97.61,0.3394,161.25,179.0
6319.1,63.07,15.22,359.69,588.1,98.05,0.3407,163.29,179.0
6320.0,62.61,15.0,358.7,584.2,98.65,0.3398,162.83,178.65
6340.0,62.72,15.08,361.8,589.6,98.38,0.349,162.93,175.08
6350.1,63.85,14.95,361.0,593.2,100.68,0.3542,162.89,177.64
6347.0,63.83,15.16,361.09,599.6,100.01,0.3514,163.65,179.0
6317.3,62.97,15.08,359.62,591.7,98.6,0.3439,163.01,176.07
6308.2,61.8,15.03,360.55,590.7,97.99,0.3404,163.03,175.7
6336.7,62.4,15.02,360.49,598.4,98.84,0.3442,162.01,176.88
6344.7,62.4,14.99,359.86,599.5,98.68,0.3448,163.09,175.15
6324.5,61.78,14.87,358.12,593.7,98.71,0.341,162.07,175.24
6259.7,61.13,14.57,353.5,585.4,96.47,0.335,159.24,171.95
6431.5,62.76,15.05,360.52,608.7,98.6,0.345,163.13,177.47
6505.1,63.58,15.36,365.0,615.4,100.49,0.3508,166.34,179.44
6444.1,62.86,15.04,362.59,605.4,99.55,0.3422,165.73,177.71
6451.6,63.27,15.13,363.48,605.0,100.0,0.34,168.67,178.74
6473.9,63.45,15.12,363.64,606.3,100.56,0.343,171.0,178.36
6474.9,63.38,15.07,362.6,605.1,99.87,0.3438,171.9,177.94
6474.3,63.41,14.94,362.7,606.4,99.15,0.3443,172.56,177.94
6507.2,63.53,15.06,363.09,607.1,100.01,0.3471,173.74,185.27
6584.0,64.69,15.18,369.75,618.7,101.17,0.3475,174.53,185.79
6599.8,64.58,15.28,369.31,618.0,101.45,0.3485,176.02,186.34
6536.0,63.28,15.02,362.88,608.1,100.19,0.3451,174.41,184.0
6557.0,63.09,15.0,365.22,608.6,100.19,0.345,174.34,184.55
6534.1,62.76,14.74,362.12,607.4,99.76,0.3398,174.0,186.0
6473.4,62.27,14.56,359.64,601.4,98.1,0.3382,173.03,183.06
6462.8,62.26,14.72,359.88,599.6,97.89,0.3378,172.09,184.26
6425.9,62.32,14.74,360.25,598.1,98.18,0.3372,170.2,183.09
6436.3,61.93,14.75,359.44,600.0,97.94,0.3365,169.09,183.09
6440.0,62.44,14.86,359.78,600.7,98.15,0.3374,169.54,187.33
6469.4,62.6,14.98,360.92,602.4,97.88,0.3372,169.08,187.21
6415.9,61.48,14.77,358.81,593.5,98.28,0.336,167.85,184.59
6354.8,61.28,14.72,357.66,591.1,97.62,0.3308,165.91,183.1
6341.2,61.27,14.75,358.0,589.8,97.25,0.3328,165.72,183.02
6337.5,60.99,14.69,357.37,592.1,97.15,0.3308,164.96,182.58
6508.0,62.26,14.98,362.5,603.9,98.47,0.3386,168.85,184.16
6492.4,62.43,15.3,362.34,603.5,98.36,0.3378,167.59,185.82
6430.0,61.76,15.01,359.15,593.3,97.1,0.3348,166.05,184.8
6454.9,61.85,15.09,359.59,598.0,98.24,0.3354,168.39,185.64
6367.3,60.97,14.94,356.7,589.2,96.61,0.3318,165.76,183.45
6419.1,62.06,14.99,357.2,595.4,99.19,0.333,166.53,183.14
6401.3,62.06,15.07,356.41,593.8,98.12,0.334,165.74,180.59
6397.1,61.54,14.99,355.05,591.1,97.43,0.3318,164.3,179.04
6188.4,60.32,14.58,342.98,577.5,94.74,0.3228,160.05,171.28
6071.6,58.54,14.23,326.33,560.7,90.81,0.3134,158.49,167.5
6095.0,58.56,14.14,328.02,563.0,91.06,0.3153,159.92,166.78
6141.5,58.92,14.2,331.57,569.3,91.4,0.319,158.8,168.07
6087.3,58.12,14.08,327.72,557.8,91.89,0.3152,158.74,165.5
6103.7,56.73,14.06,325.99,557.1,91.84,0.3116,157.92,164.47
6138.2,57.29,14.08,324.87,558.6,92.45,0.3076,158.45,166.55
6115.0,56.83,13.5,318.71,549.2,89.31,0.3008,158.35,165.0
6103.5,57.17,13.53,317.88,550.3,89.92,0.3023,157.83,166.47
6095.5,55.61,13.43,314.61,548.7,89.87,0.293,157.36,165.11
6084.6,55.42,13.29,313.84,546.4,88.85,0.2923,156.56,164.59
6108.3,55.99,13.39,315.92,550.2,89.9,0.2962,155.0,164.88
6096.5,56.2,13.42,316.96,549.3,90.53,0.298,155.58,165.32
6108.1,55.98,13.43,316.05,550.1,90.74,0.298,155.27,164.83
6117.6,55.85,13.43,316.44,552.2,90.67,0.2979,155.44,165.01
6112.5,55.72,13.32,314.64,550.1,90.33,0.2955,154.71,164.05
6112.6,55.9,13.18,307.89,550.8,90.62,0.2936,154.76,165.55
6113.2,55.79,13.2,307.05,548.9,90.0,0.2921,154.0,164.85
6123.0,56.5,13.26,312.49,553.3,91.6,0.294,153.77,164.91
6110.0,55.92,13.16,308.28,549.2,88.47,0.2936,152.43,163.41
6115.1,56.07,12.65,306.84,548.4,88.26,0.2886,152.38,163.68
6448.1,59.52,13.61,326.11,578.5,95.79,0.3112,161.0,170.5
6385.6,58.53,13.45,322.77,571.9,96.48,0.3065,158.76,168.4
6391.1,58.1,13.41,322.15,568.8,96.36,0.3064,158.76,167.79
6420.5,58.38,13.59,325.5,572.4,95.08,0.309,158.08,168.79
6392.8,58.72,13.51,324.63,571.5,96.75,0.3081,158.88,168.45
6404.3,59.82,13.72,327.5,582.7,95.05,0.3114,160.03,169.64
6231.8,57.75,13.22,317.8,562.8,93.04,0.2984,156.29,165.24
6281.2,58.33,13.14,320.57,565.1,94.41,0.3022,154.64,163.34
6265.1,58.62,13.06,319.0,565.7,93.42,0.3011,154.64,163.34
6289.0,59.59,13.24,321.51,576.4,94.14,0.3033,156.29,163.34
6281.5,59.49,13.16,322.63,571.4,94.71,0.3048,159.07,164.93
6264.9,59.85,13.16,321.93,571.6,94.71,0.304,158.4,164.86
6341.0,61.37,13.44,326.11,579.3,95.04,0.3088,163.51,166.62
6347.7,60.9,13.58,327.14,578.1,96.06,0.3079,163.51,166.43
6328.5,60.65,13.45,325.24,576.2,95.28,0.3046,160.71,166.37
6308.6,60.4,13.33,323.0,574.1,95.51,0.3047,160.5,166.69
6326.5,60.38,13.4,322.2,573.3,95.2,0.3063,160.5,166.69
6325.6,60.18,13.4,322.4,575.2,95.16,0.3049,160.1,167.86
6355.0,60.09,13.48,322.56,576.8,95.3,0.305,159.85,168.28
6254.0,59.37,13.26,317.17,567.9,94.15,0.3004,156.58,165.64
6270.0,58.89,13.35,319.19,569.0,94.53,0.3009,156.58,165.19
6308.0,59.2,13.41,319.36,570.4,94.02,0.3014,156.73,166.03
6316.2,59.75,13.39,322.89,572.7,93.61,0.3002,157.68,167.02
6306.1,59.81,13.37,322.1,575.3,93.92,0.3,156.6,167.59
6302.0,59.45,13.19,320.53,571.3,93.18,0.3006,156.92,166.38
6302.8,59.22,13.23,320.16,575.2,93.18,0.2994,156.36,166.82
6323.5,59.48,13.16,320.1,572.2,94.3,0.299,157.13,166.37
6333.0,59.55,13.27,319.67,573.1,94.36,0.2976,156.6,167.24
6369.1,59.62,13.35,321.18,576.0,94.57,0.2979,157.71,169.94
6340.0,59.34,13.23,318.58,575.2,93.48,0.2982,157.98,167.78
6312.2,59.32,13.16,318.12,570.8,93.11,0.2958,157.97,167.78
6330.2,59.38,13.27,319.41,572.1,92.45,0.2988,158.67,167.78
6332.6,59.2,13.31,318.86,573.5,91.65,0.2998,157.0,167.72
6324.9,58.81,13.21,318.8,570.8,92.71,0.298,156.38,168.85
6336.3,59.17,13.24,319.33,573.5,93.18,0.2994,158.5,169.75
6341.9,59.02,13.27,317.96,573.0,93.86,0.299,158.55,169.68
6336.0,58.93,13.14,314.41,571.7,93.46,0.2972,158.63,169.68
6415.4,59.44,13.24,316.28,576.6,94.7,0.3023,159.37,166.66
6435.7,59.61,13.24,317.0,578.7,95.14,0.3025,159.47,166.45
6470.1,60.06,13.34,318.37,585.5,96.08,0.3058,159.54,165.02
6458.5,59.44,13.39,320.0,583.2,96.03,0.306,160.51,165.48
6463.9,59.67,13.36,319.76,583.7,95.99,0.306,161.86,165.84
6444.3,59.96,13.37,318.8,582.7,97.14,0.3038,161.01,165.02
6447.8,60.26,13.34,318.95,581.9,97.02,0.3037,159.9,166.4
6418.5,59.27,13.28,317.03,578.8,95.55,0.3024,158.35,164.0
6379.5,59.18,13.33,315.62,574.0,95.02,0.3,158.45,162.72
6287.8,57.1,12.82,299.88,559.6,92.32,0.2938,154.22,155.0
6283.8,57.04,12.75,294.1,545.2,92.5,0.2917,150.99,151.45
6230.1,56.46,12.53,288.93,533.6,91.65,0.2827,147.27,151.04
6238.1,56.55,12.6,288.75,538.0,90.86,0.2843,147.42,152.84
6235.5,55.98,12.46,288.62,532.8,90.38,0.2797,146.0,148.0
6275.0,56.32,12.5,288.12,532.9,91.53,0.2794,146.18,146.02
6239.3,56.11,12.45,287.16,529.0,90.08,0.2782,145.0,144.59
6253.0,56.66,12.14,283.55,529.6,88.91,0.2765,142.63,143.73
6250.0,56.5,11.92,283.88,531.1,88.16,0.2747,142.53,144.07
6219.0,54.38,11.37,271.01,504.6,84.83,0.2654,138.16,143.16
6019.2,50.48,10.62,256.29,485.2,80.1,0.253,126.2,135.12
5940.3,51.51,10.59,262.05,489.3,81.0,0.2575,129.8,139.84
5984.3,52.14,10.87,268.03,496.0,82.52,0.264,132.21,141.17
5997.0,52.18,10.85,269.37,496.6,82.25,0.2633,135.04,142.19
5982.2,51.56,10.74,265.55,493.0,82.07,0.2577,132.28,141.34
5977.4,50.9,10.65,262.66,491.8,81.87,0.2566,131.02,138.69
6036.4,51.54,10.95,269.1,498.9,85.32,0.2634,133.94,138.5
6026.1,51.15,10.99,264.04,495.4,84.99,0.2618,132.5,137.8
6047.8,51.77,11.06,265.64,494.5,84.44,0.2625,132.02,137.5
6019.9,51.33,10.87,263.0,486.8,84.18,0.2602,129.92,138.9
5996.3,51.14,10.81,260.87,487.3,82.99,0.2607,128.41,136.2
6098.2,52.43,10.91,265.28,495.2,83.43,0.262,131.83,139.51
6129.6,53.11,10.95,263.69,491.7,83.9,0.2627,134.1,138.89
6034.4,51.45,10.59,254.2,480.2,80.02,0.2585,126.69,136.11
6031.6,52.04,10.72,259.58,492.9,81.37,0.2573,129.81,135.44
6027.8,51.62,10.61,257.35,484.6,80.9,0.2578,125.99,133.79
6031.7,51.45,10.69,255.07,480.3,81.47,0.2583,127.37,136.2
6045.9,51.68,10.78,257.63,484.4,80.36,0.2602,125.19,135.7
6092.0,52.31,10.85,261.55,485.5,81.75,0.2645,126.1,137.31
6071.9,52.08,10.78,259.0,486.2,80.91,0.2622,125.33,135.29
6100.1,52.65,10.94,262.63,487.0,80.19,0.264,128.16,133.8
6138.0,52.59,11.08,266.0,493.5,83.28,0.2638,129.4,134.69
6196.8,54.35,11.79,278.1,508.5,84.31,0.2734,133.58,138.21
6214.9,54.94,12.24,282.99,520.0,88.82,0.2833,133.46,147.3
6219.7,55.29,12.25,282.4,518.3,87.64,0.2874,134.74,147.8
6262.1,56.09,12.01,286.21,522.0,90.14,0.2886,138.48,151.81
6303.1,55.67,12.01,286.26,523.7,90.17,0.2854,138.73,150.54
6331.4,55.77,12.1,286.21,517.1,90.04,0.286,137.54,151.78
6304.4,55.21,11.96,280.07,511.0,89.49,0.2804,136.04,149.64
6324.0,55.2,11.99,281.13,511.4,89.23,0.2837,135.91,149.64
6411.6,56.21,12.09,284.5,517.0,90.25,0.289,138.84,152.8
6440.3,56.53,12.1,286.44,518.7,90.5,0.2883,139.29,152.8
6376.2,56.15,11.93,282.7,515.5,88.19,0.2859,137.12,148.37
6295.0,55.7,11.76,280.23,504.5,87.01,0.2819,137.67,147.0
6354.1,55.35,11.83,284.06,509.4,87.47,0.287,136.7,150.05
6388.5,55.77,11.82,285.0,517.0,88.03,0.2886,137.35,151.0
6344.9,55.2,11.76,283.4,513.2,88.9,0.2838,138.37,150.6
6409.7,56.0,12.03,288.48,518.4,90.62,0.2904,138.36,153.1
6445.6,57.15,12.25,294.01,524.0,92.27,0.2935,140.41,155.48
6589.9,58.94,12.58,304.03,539.0,93.95,0.3024,143.9,159.6
6567.5,58.17,12.53,300.44,533.5,93.25,0.2985,140.92,159.26
6531.7,57.85,12.45,298.74,528.5,92.92,0.2899,140.29,160.2
6379.9,56.08,12.12,287.86,517.7,89.77,0.2863,137.56,154.61
6370.0,55.91,12.16,287.1,514.7,89.33,0.2881,137.16,154.0
6402.7,56.63,12.52,290.0,520.8,92.55,0.2903,138.86,157.89
6339.8,55.4,12.31,287.03,512.3,91.78,0.2848,137.36,156.26
6269.5,54.32,13.15,281.2,511.9,89.47,0.2803,135.4,152.61
6301.6,55.64,13.99,283.49,515.9,89.84,0.2815,136.15,154.0
6273.5,54.87,13.67,281.09,506.2,89.39,0.2799,134.65,154.0
6294.3,55.18,13.54,283.49,509.5,89.61,0.2838,135.76,155.1
6267.3,54.82,13.52,281.62,507.3,89.54,0.2802,136.22,154.12
6307.7,55.05,13.71,283.52,511.8,90.0,0.2824,136.5,155.0
6289.4,54.92,13.8,283.83,508.9,89.42,0.2814,134.98,154.55
6301.0,54.98,13.93,283.83,510.6,90.17,0.2816,134.92,154.1
6377.8,55.82,13.95,290.3,521.1,91.35,0.2876,137.9,155.0
6397.0,56.09,14.09,290.44,525.3,91.58,0.2932,137.72,156.29
6391.7,56.29,13.94,291.54,526.3,91.0,0.2892,137.23,156.88
6452.2,57.12,13.91,296.46,537.1,91.51,0.2938,141.15,159.0
6436.0,57.13,13.99,295.31,530.3,91.95,0.2914,141.77,157.32
6320.0,55.53,13.4,287.47,519.2,88.81,0.2858,141.27,152.52
6356.4,56.03,13.85,292.16,522.2,89.93,0.2874,140.77,152.62
6327.4,55.87,13.91,288.02,518.0,89.96,0.2889,140.11,153.24
6405.0,56.16,13.94,291.8,529.9,92.21,0.2934,142.16,154.29
6395.4,55.98,14.0,290.62,526.2,92.2,0.297,140.8,152.8
6412.6,56.7,14.68,291.02,528.1,92.41,0.3008,141.48,154.2
6420.7,56.56,14.68,291.99,526.9,92.14,0.3008,140.93,153.97
6416.0,56.63,14.9,291.28,526.9,92.44,0.2969,142.44,154.0
6255.0,55.26,14.26,282.9,520.6,89.5,0.2928,138.76,148.92
6280.0,55.22,14.14,284.29,519.2,90.02,0.2919,139.68,149.15
6278.6,54.74,13.47,285.18,521.1,90.38,0.2912,139.55,149.5
6316.0,55.32,13.87,286.68,515.8,90.8,0.2929,140.27,149.5
6338.5,55.79,13.37,291.64,522.4,91.91,0.2952,142.26,154.16
6335.0,55.69,13.42,291.56,524.0,91.54,0.293,141.65,155.03
6408.0,56.59,13.58,297.06,536.1,93.11,0.2983,141.99,156.04
6422.6,56.32,13.52,296.6,531.2,94.58,0.2966,142.82,157.09
6463.3,56.57,13.55,298.41,535.3,95.58,0.301,145.02,158.83
6444.3,56.43,13.54,297.74,530.4,93.11,0.3014,143.71,157.71
6504.7,56.77,13.63,300.5,535.9,96.2,0.3024,145.0,158.46
6489.0,57.23,13.85,301.9,537.8,96.68,0.312,144.9,157.33
6463.5,56.78,13.69,299.8,536.0,96.04,0.3119,144.78,157.0
6492.5,57.25,13.81,301.27,546.5,95.65,0.3175,145.56,156.5
6427.3,56.78,13.57,297.66,533.7,94.52,0.3082,144.29,155.8
6458.1,57.48,13.55,298.62,538.9,94.16,0.3153,144.84,156.83
6471.4,57.69,13.66,298.55,541.3,94.83,0.316,144.19,157.7
6472.2,58.58,13.7,297.5,543.3,95.91,0.3165,145.6,158.58
6465.7,58.0,13.56,294.39,542.0,95.25,0.3141,143.18,158.68
6479.1,58.55,13.66,295.32,544.7,96.08,0.315,145.13,158.8
6495.4,59.0,13.83,300.88,552.8,97.02,0.3204,145.81,159.3
6512.0,59.55,14.2,303.81,561.5,97.24,0.3248,147.01,161.14
6514.2,59.39,14.34,303.65,564.3,96.5,0.3282,146.38,159.72
6502.3,58.96,14.2,302.5,561.3,96.74,0.337,145.58,160.06
6479.8,58.77,13.98,300.74,556.9,96.69,0.3364,146.79,157.21
6522.8,59.48,14.25,307.07,565.6,97.41,0.35,146.91,159.14
6564.5,61.4,14.49,315.57,593.3,101.51,0.3599,151.28,166.89
6589.2,61.9,14.47,317.96,604.9,99.13,0.3682,151.6,167.2
6600.0,62.09,14.42,318.61,605.2,101.0,0.3658,153.69,169.0
6521.3,61.04,14.11,314.26,592.3,101.56,0.3552,152.24,167.0
6501.6,59.83,14.14,310.99,590.3,101.96,0.3498,150.52,167.0
6517.0,60.49,14.1,312.5,594.2,100.05,0.3497,148.37,167.0
6514.9,60.11,14.1,311.57,591.4,99.25,0.3518,149.48,167.7
6508.0,59.8,14.03,310.7,588.8,99.65,0.3513,148.43,165.5
6472.8,58.1,13.57,305.92,572.0,98.75,0.3363,145.17,163.25
6469.9,58.65,13.67,306.43,571.3,98.59,0.3354,143.94,161.19
6492.9,58.46,13.83,308.02,582.9,98.59,0.339,144.68,161.3
6492.2,58.35,13.78,308.37,578.3,99.9,0.341,144.68,163.3
6511.0,58.9,13.84,310.02,583.5,102.99,0.343,146.51,163.3
6507.2,58.72,13.93,311.32,583.2,103.06,0.3461,146.21,164.18
6476.0,58.82,13.9,309.17,578.0,104.63,0.3405,146.21,164.18
6339.6,56.71,13.55,300.0,563.4,99.87,0.3285,143.47,157.4
6338.2,56.42,13.47,293.5,558.9,97.72,0.3258,142.55,157.0
6354.0,56.7,13.3,290.5,553.2,96.05,0.323,141.47,154.36
6344.0,55.59,12.89,287.62,543.5,94.8,0.3187,141.51,150.79
6343.6,55.69,12.91,286.4,541.4,95.0,0.3192,141.5,146.66
6367.0,56.65,13.03,289.46,552.0,96.02,0.325,141.5,149.74
6366.9,56.29,13.05,290.72,556.0,96.02,0.3194,140.52,151.0
6354.7,56.22,12.88,288.81,549.0,95.76,0.3198,140.43,147.6
6400.0,56.83,13.24,295.14,559.3,97.5,0.3267,142.37,150.27
6401.3,56.81,13.25,296.11,558.0,98.21,0.3252,142.45,150.39
6400.0,57.19,13.2,294.76,553.5,97.94,0.3294,142.45,151.7
6370.5,56.8,13.09,294.13,545.2,98.01,0.3214,139.77,150.48
6350.5,56.81,13.05,291.05,546.1,98.13,0.3222,139.95,150.0
6368.8,57.18,13.05,292.97,552.0,97.58,0.3231,140.3,149.5
6340.0,57.41,12.99,291.58,547.7,96.85,0.3215,139.0,149.55
6370.0,57.32,13.03,292.53,549.1,96.75,0.3231,139.0,149.49
6379.0,56.74,13.08,293.5,557.0,96.4,0.3282,139.67,152.0
6362.3,56.62,13.04,295.41,549.8,96.0,0.3271,139.75,153.41
6361.2,56.36,13.03,293.03,550.3,96.22,0.3278,141.6,152.91
6367.8,56.58,13.13,295.2,550.9,96.22,0.3281,141.38,152.99
6356.4,57.12,13.11,296.0,553.8,96.12,0.3319,141.8,152.99
6379.3,56.99,13.17,296.4,556.6,96.52,0.3399,140.09,154.0
6424.0,57.34,13.48,302.11,574.2,98.03,0.3518,143.78,155.1
6422.2,57.24,13.42,301.07,571.4,97.72,0.346,143.6,155.0
6458.9,57.95,13.63,305.51,580.3,98.2,0.3504,144.51,155.4
6421.4,58.27,13.53,301.73,571.0,97.89,0.3439,144.55,162.08
6395.5,58.24,13.32,300.35,569.8,96.17,0.3397,142.84,158.03
6376.0,57.45,13.26,296.56,560.6,95.01,0.3362,140.52,156.0
6353.2,56.75,13.18,293.42,559.7,94.99,0.3352,140.07,154.86
6372.2,56.89,13.18,295.13,560.5,96.17,0.3383,140.91,154.72
6383.5,57.4,13.36,296.79,566.9,96.78,0.3402,140.53,155.2
6530.5,58.35,13.62,302.41,573.9,98.45,0.3486,143.37,169.99
6494.7,57.85,13.41,300.0,568.3,98.66,0.344,143.37,153.55
6515.9,58.04,13.45,301.62,575.0,98.48,0.3454,141.47,153.51
6475.1,57.86,13.31,299.47,572.9,98.5,0.3423,141.25,153.87
6501.2,58.1,13.52,301.12,575.1,99.11,0.3464,142.84,156.68
6513.8,58.38,13.45,303.19,574.7,101.92,0.3484,142.76,156.5
6516.5,58.12,13.42,301.49,573.2,102.06,0.3468,142.83,157.8
6493.0,57.9,13.34,300.77,569.8,100.74,0.3466,142.18,157.8
6450.1,57.68,13.21,296.9,562.3,99.68,0.3377,140.07,154.63
6465.3,57.45,13.27,298.15,564.6,99.84,0.3408,140.28,153.3
6438.3,56.74,13.2,295.96,556.8,98.2,0.3372,140.81,153.3
6460.0,56.82,13.21,296.51,559.3,97.8,0.3399,140.07,153.3
6448.3,55.55,13.02,290.43,544.7,97.99,0.3352,137.03,150.28
6420.4,55.25,12.98,288.19,543.5,97.21,0.3295,135.92,150.03
6416.4,55.79,13.04,289.76,546.9,97.23,0.3329,136.33,148.47
6448.7,56.36,13.11,291.0,551.5,97.78,0.337,138.21,148.7
6454.0,56.03,13.02,289.2,547.7,96.66,0.3371,137.21,149.0
6429.8,55.9,12.95,286.0,545.9,95.01,0.332,136.26,147.8
6450.8,56.16,13.14,286.89,547.5,96.52,0.3318,134.95,149.0
6428.6,56.04,13.16,286.79,545.7,97.57,0.3307,136.45,148.34
6475.9,56.71,13.21,289.43,548.4,99.49,0.3353,135.27,151.35
6468.7,56.78,13.13,289.61,546.0,99.16,0.3348,134.81,151.1
6466.5,56.8,13.03,288.94,547.1,99.78,0.337,135.2,150.9
6442.0,56.45,12.97,284.94,543.4,98.94,0.335,133.6,148.0
6455.2,55.75,13.03,285.69,544.5,99.12,0.3419,133.4,148.02
6411.7,55.81,12.99,282.45,540.5,99.05,0.3386,132.66,148.02
6301.1,54.41,12.64,273.47,519.4,95.61,0.323,130.11,143.03
6257.2,53.41,12.4,270.59,513.4,92.69,0.3142,129.41,142.0
6314.7,54.06,12.45,274.5,522.6,93.0,0.3216,130.04,143.26
6308.2,54.03,12.27,274.25,519.7,93.13,0.3182,131.16,144.2
6310.0,54.02,12.35,274.42,518.9,93.71,0.3191,129.25,143.88
6305.0,54.14,12.39,276.55,519.6,93.1,0.3216,128.54,143.74
6298.7,54.03,12.31,275.01,516.6,93.02,0.3215,128.26,143.0
6319.0,54.06,12.41,276.66,521.4,93.5,0.3266,129.03,143.7
6385.3,54.91,12.46,278.43,527.5,94.01,0.3295,130.9,144.01
6397.1,54.98,12.51,278.66,527.7,94.71,0.3299,131.57,144.18
6474.3,55.86,12.68,284.78,538.0,95.54,0.3357,133.22,145.63
6432.2,55.51,12.63,281.95,534.0,95.07,0.334,132.44,144.01
6451.1,55.7,12.79,282.82,537.4,95.52,0.3359,132.9,144.01
6433.7,55.8,12.64,280.82,533.8,94.88,0.3332,131.97,143.62
6434.4,55.95,12.67,280.93,535.0,94.14,0.331,131.21,143.45
6401.2,55.11,12.51,275.55,526.5,92.84,0.3282,130.17,142.4
6429.7,55.12,12.49,277.3,529.4,92.52,0.33,129.77,140.99
6418.4,55.02,12.46,275.29,526.5,92.97,0.329,129.24,138.97
6439.6,55.63,12.56,276.26,531.6,95.93,0.3292,131.8,140.05
6422.0,54.91,12.4,273.98,524.2,95.7,0.3257,132.18,139.29
6449.1,55.14,12.49,276.63,528.7,96.14,0.3284,133.33,141.0
6436.6,55.52,12.53,277.0,528.7,95.7,0.3299,134.56,141.39
6446.6,55.82,12.59,277.19,528.4,92.89,0.3304,132.0,140.3
6456.0,56.28,12.63,279.0,533.5,94.17,0.3328,133.19,142.0
6468.7,56.53,12.69,280.07,534.8,94.13,0.334,133.98,141.0
6475.5,56.4,12.73,280.48,535.0,94.91,0.3339,134.71,141.9
6466.1,55.78,12.59,278.84,528.8,93.23,0.3323,133.44,141.22
6813.2,58.37,13.26,295.5,566.3,97.65,0.3498,143.32,151.59
